label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-02-01,2018-02-01,2023-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00396950,0.01447944,0.00290773,0.00896370,54746.69260284,40000.00000000,14746.69260284,0.36866732,0.10297896,0.10194161,0.88397300,0.11911735,1.20431040,0.81644334,-0.12613117,237,2020,0.27538025,2018,-0.00663884,1690456.24003656,241.10771578,5.23887943,0.00602769,0.02182040,0.00000000,0.25060272,0.00000000,0.03269415,0.00000000,0.15829638,0.00000000,0.05423162,0.00000000,0.07045970,0.00000000,0.22843962,0.00000000,,,0.07613257,0.00000000,0.07053417,0.00000000,0.03276141,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-02-01,2018-02-01,2023-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00403821,0.01367864,0.00290371,0.00951382,56203.64653917,40000.00000000,16203.64653917,0.40509116,0.10769198,0.11055844,0.86195794,0.12846612,1.17241934,0.52714335,-0.20429354,181,2020,0.26446876,2018,-0.00663884,1035181.03151497,142.15944977,3.19575452,0.00355399,0.01631936,0.00000000,0.27244230,0.00000000,0.00000000,0.00000000,0.16375888,0.00000000,0.05972602,0.00000000,0.06511973,0.00000000,0.27747741,0.00000000,,,0.06527352,0.00000000,0.07580533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00812094,0.01879070,0.00517190,0.01290930,45647.85598103,40000.00000000,5647.85598103,0.14119640,0.04179018,0.04270154,0.33665029,0.16006820,0.45695177,0.15519972,-0.26926713,,2019,0.22019828,2022,-0.19722287,56288.55607067,8.44563373,0.19939088,0.00021114,,,,,0.24851450,0.24464842,,,,,,,0.24501854,0.23709070,,,,,,,0.24915668,0.24680896,0.24918590,0.24726546
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00396025,0.01683869,0.00398068,0.01687310,62641.13254903,40000.00000000,22641.13254903,0.56602831,0.14117695,0.14631214,1.11070186,0.12631583,1.51943361,1.05674342,-0.13359624,107,2021,0.28362936,2022,-0.00662150,715352.78786547,61.02439691,2.07988641,0.00152561,,,0.27823438,0.00000000,,,,,0.06544674,0.00000000,,,,,0.65233820,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-02-01,2018-02-01,2023-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00592179,0.02149889,0.00592305,0.02150041,53979.00772981,40000.00000000,13979.00772981,0.34947519,0.09438543,0.09731505,0.52762368,0.21539118,0.72830389,0.27960967,-0.33756139,175,2019,0.30616340,2022,-0.18254655,39822.34094941,2.78756387,0.12607203,0.00006969,,,,,,,,,,,,,,,0.99407695,0.97849959,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00382267,0.01339217,0.00279925,0.01009502,49024.86746111,40000.00000000,9024.86746111,0.22562169,0.08694644,0.06595485,0.74554874,0.12213356,1.01854014,0.58716374,-0.14807870,,2020,0.27209583,2023,-0.05587275,1795133.47155267,240.17389365,5.57323550,0.00600435,0.01629018,0.00000000,0.26713536,0.00000000,0.03270226,0.00000000,0.12014054,0.00000000,0.05951704,0.00000000,0.06500871,0.00000000,0.24489946,0.00000000,,,0.07078551,0.00000000,0.07049359,0.00000000,0.04914652,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00398038,0.01422116,0.00299541,0.01019938,53290.49764261,40000.00000000,13290.49764261,0.33226244,0.10469064,0.09320610,0.83252594,0.13008672,1.13827347,0.51118692,-0.20479914,181,2020,0.26268783,2023,-0.01857190,1259048.87617677,171.63123721,3.83265093,0.00429078,0.02164540,0.00000000,0.29445865,0.00000000,0.00000000,0.00000000,0.12014287,0.00000000,0.05951041,0.00000000,0.05955949,0.00000000,0.27742952,0.00000000,,,0.05988509,0.00000000,0.07059004,0.00000000,0.01638454,0.00000000,0.01637007,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00430777,0.01109200,0.00324331,0.01059089,49593.66518151,40000.00000000,9593.66518151,0.23984163,0.08956967,0.06971457,0.76744404,0.12173452,1.04772183,0.61853520,-0.14480933,,2020,0.27653035,2023,-0.05454747,1889292.82103114,262.86120165,5.83311510,0.00657153,0.02169054,0.00000000,0.26164532,0.00000000,0.03272352,0.00000000,0.13103834,0.00000000,0.05405232,0.00000000,0.06514047,0.00000000,0.24442458,0.00000000,,,0.07063895,0.00000000,0.06512560,0.00000000,0.04914923,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00424705,0.01112746,0.00336904,0.00950328,52609.72414895,40000.00000000,12609.72414895,0.31524310,0.10189778,0.08899731,0.81207034,0.13026915,1.10774439,0.49730714,-0.20489909,181,2020,0.26182335,2023,-0.03276178,1259195.39315290,171.13181786,3.84295125,0.00427830,0.01629395,0.00000000,0.28342459,0.00000000,0.00000000,0.00000000,0.13652204,0.00000000,0.05960827,0.00000000,0.05977760,0.00000000,0.29343899,0.00000000,,,0.05984835,0.00000000,0.07041259,0.00000000,0.01638266,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00830029,0.02260928,0.00541369,0.01282557,48147.04174635,40000.00000000,8147.04174635,0.20367604,0.06172275,0.06007094,0.45875321,0.15834518,0.62661609,0.22913914,-0.26936798,,2019,0.22019368,2022,-0.19779321,57427.20144586,8.55190291,0.20076012,0.00021380,,,,,0.24845106,0.24418122,,,,,,,0.24471902,0.23717443,,,,,,,0.24917997,0.24657818,0.24934625,0.24767740
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00420039,0.01633621,0.00421819,0.01633680,61414.34272661,40000.00000000,21414.34272661,0.53535857,0.14606976,0.13990377,1.18934662,0.12111020,1.65490948,1.09487682,-0.13341205,107,2021,0.28284841,2022,-0.00645253,780838.72417147,66.52341787,2.24045506,0.00166309,,,0.31101486,0.00000000,,,,,0.06545092,0.00000000,,,,,0.61931603,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00604774,0.01558648,0.00604899,0.01558703,57936.27652094,40000.00000000,17936.27652094,0.44840691,0.11719960,0.12065771,0.62860427,0.21297746,0.87438736,0.34886244,-0.33594789,173,2019,0.30594202,2022,-0.18346882,40020.28749555,2.80142012,0.12581845,0.00007004,,,,,,,,,,,,,,,0.99395101,0.98441297,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00444559,0.01475511,0.00344801,0.01413215,51437.85314417,40000.00000000,11437.85314417,0.28594633,0.10337953,0.08155990,0.85505416,0.12430780,1.17540047,0.69840604,-0.14802210,,2020,0.27293444,2023,0.00409521,1779627.26690415,237.02140497,5.59262276,0.00592554,0.01625091,0.00000000,0.25091286,0.00000000,0.03263810,0.00000000,0.10919526,0.00000000,0.05409731,0.00000000,0.07055654,0.00000000,0.27702900,0.00000000,,,0.07066392,0.00000000,0.06501041,0.00000000,0.04914132,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00445058,0.01689699,0.00340740,0.01190066,55606.85962178,40000.00000000,15606.85962178,0.39017149,0.12133793,0.10706797,0.93543863,0.13197411,1.28493512,0.59306483,-0.20459471,181,2020,0.26087860,2024,0.02210600,1340738.58044326,180.55883754,4.08419500,0.00451397,0.02166473,0.00000000,0.27830223,0.00000000,0.00000000,0.00000000,0.10920843,0.00000000,0.05427223,0.00000000,0.06500017,0.00000000,0.30968242,0.00000000,,,0.05988627,0.00000000,0.06473686,0.00000000,0.01638325,0.00000000,0.01636765,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00452371,0.01475511,0.00351788,0.01413215,52258.96772752,40000.00000000,12258.96772752,0.30647419,0.10784479,0.08673305,0.88847271,0.12416695,1.22029935,0.74116084,-0.14550795,,2020,0.27630136,2023,0.00865417,1825053.36061879,249.92604556,5.68874447,0.00624815,0.02166545,0.00000000,0.24007853,0.00000000,0.03263810,0.00000000,0.12557932,0.00000000,0.05409636,0.00000000,0.07055343,0.00000000,0.27682871,0.00000000,,,0.06532148,0.00000000,0.05951527,0.00000000,0.04913828,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00416030,0.01670231,0.00318594,0.01114279,55387.16684902,40000.00000000,15387.16684902,0.38467917,0.12146533,0.10576904,0.93369453,0.13240426,1.28154523,0.59404338,-0.20447216,181,2020,0.26400424,2024,0.02411022,1300350.51467187,172.40818626,3.96224824,0.00431020,0.01632166,0.00000000,0.26192889,0.00000000,0.00000000,0.00000000,0.13103294,0.00000000,0.05956621,0.00000000,0.06502899,0.00000000,0.32613471,0.00000000,,,0.05428516,0.00000000,0.06512006,0.00000000,0.01637810,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2019-02-01,2019-02-01,2024-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00802145,0.01989669,0.00531447,0.01128488,49103.92376080,40000.00000000,9103.92376080,0.22759809,0.07615765,0.06642086,0.55059397,0.15564655,0.75409536,0.28248092,-0.26960280,,2023,0.20177831,2022,-0.19821729,54629.90427143,8.20737074,0.18853050,0.00020518,,,,,0.24859135,0.24354752,,,,,,,0.24491639,0.23871512,,,,,,,0.24922819,0.24704953,0.24923932,0.24758319
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00506025,0.01729864,0.00507512,0.01733303,62957.17512482,40000.00000000,22957.17512482,0.57392938,0.15477838,0.14799737,1.24599669,0.12165737,1.73703716,1.15239941,-0.13430967,107,2021,0.28347624,2022,-0.00667581,729927.66221140,61.79813668,2.10176360,0.00154495,,,0.31121536,0.00000000,,,,,0.04892543,0.00000000,,,,,0.63478409,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2019-02-01,2019-02-01,2024-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00676386,0.01804122,0.00676507,0.01804186,60499.36665999,40000.00000000,20499.36665999,0.51248417,0.14065054,0.13482648,0.73905424,0.20768928,1.03037540,0.41968136,-0.33513648,173,2021,0.28274028,2022,-0.18330939,39628.26112561,2.77397828,0.12123263,0.00006935,,,,,,,,,,,,,,,0.99323493,0.98195814,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-08-01,2019-08-01,2024-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00450048,0.01597351,0.00350816,0.01607776,48862.72675535,40000.00000000,8862.72675535,0.22156817,0.09349653,0.06483074,0.78595678,0.12373826,1.08102044,0.63164997,-0.14801952,,2020,0.27127386,2023,0.00423744,1948820.43895548,252.84600970,6.31973240,0.00632115,0.01624786,0.00000000,0.28370124,0.00000000,0.00000000,0.00000000,0.11464380,0.00000000,0.04869273,0.00000000,0.07588668,0.00000000,0.27691659,0.00000000,,,0.07074032,0.00000000,0.05948057,0.00000000,0.04912843,0.00000000,0.00000000,0.00000000
