label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-08-01,2013-08-01,2018-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00598976,0.01922699,0.00360278,0.01021983,46584.22373737,40000.00000000,6584.22373737,0.16460559,0.04171607,0.04933479,0.61909349,0.07003239,0.84139740,0.46182137,-0.09032945,,2017,0.09944668,2015,-0.01130662,1313722.75023881,163.51259948,4.91898160,0.00408781,0.26487915,0.00000000,0.04258213,0.00000000,0.22867615,0.00000000,0.09422613,0.00000000,0.10582313,0.00000000,0.06179132,0.00000000,0.05887105,0.00000000,0.06845008,0.00000000,0.06866676,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2013-08-01,2013-08-01,2018-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00497591,0.01921656,0.00297966,0.00928140,46128.51416462,40000.00000000,6128.51416462,0.15321285,0.04237303,0.04614174,0.64207655,0.06831647,0.90836858,0.50260439,-0.08430692,563,2017,0.07710122,2015,-0.03010998,1831203.38276790,227.95983705,6.91516647,0.00569900,0.29127395,0.00000000,0.05238897,0.00000000,0.20916331,0.00000000,0.07788595,0.00000000,0.08695712,0.00000000,0.06505445,0.00000000,0.06861955,0.00000000,0.06845042,0.00000000,0.07516188,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2013-08-01,2013-08-01,2018-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00609053,0.01856136,0.00340005,0.00907506,45603.98178012,40000.00000000,5603.98178012,0.14009954,0.03703137,0.04242917,0.53355879,0.07323645,0.71802793,0.40990406,-0.09034156,,2017,0.10427953,2015,-0.00604415,1008195.58445518,129.22534364,3.77736417,0.00323063,0.26157885,0.00000000,0.03602768,0.00000000,0.23210095,0.00000000,0.08101797,0.00000000,0.10603176,0.00000000,0.05841053,0.00000000,0.05230858,0.00000000,0.07811987,0.00000000,0.08828092,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2013-08-01,2013-08-01,2018-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01357440,0.03219384,0.00488299,0.01182520,47351.74341884,40000.00000000,7351.74341884,0.18379359,0.05089148,0.05464625,0.63618846,0.08357571,0.89394021,0.31467773,-0.16172572,479,2017,0.13724057,2015,-0.05688834,51925.24920261,7.99926785,0.19213248,0.00019998,,,0.12464409,0.12354408,0.12298433,0.11835031,0.12234689,0.11701132,0.12093803,0.11317480,0.12300789,0.11885982,0.12431097,0.12296246,0.12380209,0.12142063,0.12438794,0.12245543
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-08-01,2013-08-01,2018-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00269430,0.00818350,0.00272287,0.00818409,53637.01732472,40000.00000000,13637.01732472,0.34092543,0.08278070,0.09531949,0.99155161,0.08382747,1.39046185,0.82075130,-0.10085966,180,2017,0.13951865,2013,-0.00040637,1250238.80987509,108.52370797,4.35230940,0.00271309,0.26167749,0.00000000,,,0.19639052,0.00000000,,,0.53920911,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2013-08-01,2013-08-01,2018-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00410002,0.01234951,0.00410126,0.01235086,59055.66688410,40000.00000000,19055.66688410,0.47639167,0.12317587,0.12695332,1.00707535,0.12296623,1.41514018,0.93930837,-0.13113465,334,2017,0.21293615,2015,0.00932312,39965.74522936,2.79760217,0.12882831,0.00006994,,,,,,,,,0.99589874,0.98764914,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00455004,0.01571709,0.00322939,0.00978964,45654.92527501,40000.00000000,5654.92527501,0.14137313,0.03492867,0.04277321,0.45580410,0.08291361,0.61845814,0.30339374,-0.11512654,550,2016,0.09414622,2015,-0.05767724,1529853.07012041,191.05864685,5.78063055,0.00477647,0.21265545,0.00000000,0.02730100,0.00000000,0.22891698,0.00000000,0.08133013,0.00000000,0.13486769,0.00000000,0.07064475,0.00000000,0.04905270,0.00000000,0.10338521,0.00000000,0.08724091,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00410340,0.01181839,0.00307240,0.01020318,47527.93301643,40000.00000000,7527.93301643,0.18819833,0.04663430,0.05583107,0.62617478,0.07763732,0.88283307,0.38575782,-0.12089008,944,2018,0.11185470,2015,-0.05938826,2049261.10171656,257.23636266,7.71106984,0.00643091,0.25098364,0.00000000,0.04915323,0.00000000,0.19618921,0.00000000,0.09756201,0.00000000,0.08072253,0.00000000,0.05965863,0.00000000,0.04909610,0.00000000,0.09245279,0.00000000,0.12000262,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00448533,0.01626614,0.00303378,0.01147463,45966.29358865,40000.00000000,5966.29358865,0.14915734,0.04098207,0.04497875,0.52555284,0.08303448,0.70232330,0.34798900,-0.11776828,516,2017,0.10952498,2019,-0.00458414,1090872.63277139,130.55114243,4.06827468,0.00326378,0.22908501,0.00000000,0.03276522,0.00000000,0.21252039,0.00000000,0.07059541,0.00000000,0.14047227,0.00000000,0.08679964,0.00000000,0.03814458,0.00000000,0.09784573,0.00000000,0.08725130,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00583731,0.02519534,0.00350417,0.01285951,48173.40689108,40000.00000000,8173.40689108,0.20433517,0.05017535,0.06021841,0.68045115,0.07626414,0.92840967,0.51367793,-0.09767862,342,2017,0.11780214,2015,-0.03300331,1469501.98253312,184.05703051,5.40337552,0.00460143,0.21269100,0.00000000,0.04094703,0.00000000,0.24103641,0.00000000,0.09753668,0.00000000,0.11670117,0.00000000,0.06890679,0.00000000,0.05314909,0.00000000,0.08549765,0.00000000,0.07764518,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00519220,0.01904980,0.00324140,0.01136974,46669.53169886,40000.00000000,6669.53169886,0.16673829,0.04406085,0.04990833,0.63580697,0.07191426,0.89277397,0.40933556,-0.10763994,951,2017,0.09366532,2015,-0.05303563,1901189.18365345,234.33116157,7.16819071,0.00585828,0.25371667,0.00000000,0.05732348,0.00000000,0.20430473,0.00000000,0.08524905,0.00000000,0.10066417,0.00000000,0.06488986,0.00000000,0.05722816,0.00000000,0.07734234,0.00000000,0.09401906,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00549119,0.01896539,0.00340061,0.01186863,45276.08365218,40000.00000000,5276.08365218,0.13190209,0.03675403,0.04007039,0.49610958,0.07911271,0.65875204,0.36772178,-0.09995066,,2017,0.10673175,2015,-0.01261778,1108260.48270418,133.08963552,4.15126002,0.00332724,0.22908038,0.00000000,0.03685007,0.00000000,0.22864732,0.00000000,0.08141680,0.00000000,0.13726179,0.00000000,0.06478910,0.00000000,0.04905916,0.00000000,0.07745225,0.00000000,0.08991539,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00680648,0.02440797,0.00370843,0.01019805,46582.36472391,40000.00000000,6582.36472391,0.16455912,0.04434914,0.04930114,0.64471706,0.07128486,0.87716558,0.49033668,-0.09044630,,2017,0.09917553,2015,-0.01113281,1418260.51983656,174.32384527,5.24203203,0.00435810,0.21594795,0.00000000,0.04584915,0.00000000,0.24820301,0.00000000,0.09712228,0.00000000,0.11242348,0.00000000,0.06796081,0.00000000,0.05882467,0.00000000,0.07495162,0.00000000,0.07186244,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00594234,0.02187966,0.00337294,0.01321074,46421.76838830,40000.00000000,6421.76838830,0.16054421,0.04333643,0.04817963,0.67297942,0.06633734,0.94436819,0.51601470,-0.08398294,557,2017,0.07702166,2015,-0.02982350,1875824.77413557,231.98642946,7.06435763,0.00579966,0.25860869,0.00000000,0.05566712,0.00000000,0.22543615,0.00000000,0.08111342,0.00000000,0.08974155,0.00000000,0.06807847,0.00000000,0.06861044,0.00000000,0.07156361,0.00000000,0.07516933,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00566707,0.01859417,0.00323823,0.00981373,45337.54383331,40000.00000000,5337.54383331,0.13343860,0.03863184,0.04051033,0.54311461,0.07501126,0.73014975,0.42780053,-0.09030339,,2017,0.10416266,2015,-0.00693083,1099008.07540827,139.65077251,4.07397881,0.00349127,0.22910981,0.00000000,0.03930476,0.00000000,0.24177026,0.00000000,0.08443434,0.00000000,0.10961972,0.00000000,0.06142438,0.00000000,0.05558771,0.00000000,0.08481196,0.00000000,0.08823343,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2014-02-03,2014-02-03,2019-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01379304,0.02757315,0.00488488,0.01166741,45518.52745477,40000.00000000,5518.52745477,0.13796319,0.04442928,0.04180255,0.55268098,0.08526950,0.77028089,0.27483055,-0.16166062,479,2017,0.13710354,2018,-0.07796248,52770.43525266,8.08519022,0.19468433,0.00020213,,,0.12460441,0.12301095,0.12307749,0.11814276,0.12240420,0.11814079,0.12065397,0.11333259,0.12311285,0.11929787,0.12440589,0.12319166,0.12367862,0.12115593,0.12426617,0.12246540
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-02-03,2014-02-03,2019-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00355592,0.01047753,0.00358714,0.01056045,54585.53036529,40000.00000000,14585.53036529,0.36463826,0.09247745,0.10102964,1.08602319,0.08480418,1.52825092,0.91785954,-0.10075338,180,2017,0.13928754,2019,0.00683263,1408197.31449509,122.86005981,4.76629896,0.00307150,0.21273304,0.00000000,,,0.21259201,0.00000000,,,0.57108781,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2014-02-03,2014-02-03,2019-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00324088,0.01146887,0.00324212,0.01147033,54699.99105805,40000.00000000,14699.99105805,0.36749978,0.10995768,0.10171656,0.85529186,0.13228268,1.19737040,0.56568981,-0.19437804,,2017,0.21307951,2018,-0.04832750,39848.27103665,2.78937897,0.12746140,0.00006973,,,,,,,,,0.99675788,0.98852967,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-08-01,2014-08-01,2019-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00407423,0.01233026,0.00280491,0.00956126,46480.47062586,40000.00000000,6480.47062586,0.16201177,0.04474429,0.04861505,0.55723383,0.08520265,0.75534081,0.38971447,-0.11481300,550,2016,0.09437903,2015,-0.05721027,1469724.64758894,179.81484467,5.42115402,0.00449537,0.18005359,0.00000000,0.02730485,0.00000000,0.20703643,0.00000000,0.08144953,0.00000000,0.14607086,0.00000000,0.09783947,0.00000000,0.04363303,0.00000000,0.12519142,0.00000000,0.08729357,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-08-01,2014-08-01,2019-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00403109,0.01099441,0.00305617,0.00700797,45632.65643019,40000.00000000,5632.65643019,0.14081641,0.03424532,0.04263726,0.45799558,0.08075936,0.63187333,0.28387302,-0.12063606,920,2018,0.11166650,2015,-0.05922275,2070071.86915398,260.02504917,7.76680392,0.00650063,0.25089505,0.00000000,0.04914062,0.00000000,0.17973691,0.00000000,0.10325011,0.00000000,0.10249427,0.00000000,0.06513437,0.00000000,0.04361028,0.00000000,0.08705163,0.00000000,0.11457910,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-08-01,2014-08-01,2019-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00507157,0.01599242,0.00341963,0.01263678,47661.11632188,40000.00000000,7661.11632188,0.19152791,0.05764173,0.05676954,0.70098242,0.08527203,0.94588515,0.48842664,-0.11801512,517,2017,0.10942366,2015,-0.00055400,1150681.92795597,132.83696064,4.17629438,0.00332092,0.16370134,0.00000000,0.03277121,0.00000000,0.21245412,0.00000000,0.07060545,0.00000000,0.15632849,0.00000000,0.10841628,0.00000000,0.03268001,0.00000000,0.13067637,0.00000000,0.08726037,0.00000000
