label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
SPY25/EFA25/EEM25/AGG25,sens,sens_2007-10-01,2007-10-01,2012-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00558264,0.01846245,0.00268357,0.00822225,45092.24107173,40000.00000000,5092.24107173,0.12730603,0.00168450,0.03874326,0.12482471,0.23652497,0.17909664,0.00355212,-0.47422442,,2009,0.29568473,2008,-0.31898412,54197.13480917,5.13034256,0.21787920,0.00012826,0.24850352,0.24465150,0.24928016,0.24710664,0.24907450,0.24504284,,,,,,,0.24755687,0.24177775
SPY60/AGG40,sens,sens_2007-10-01,2007-10-01,2012-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00383816,0.01472224,0.00272622,0.01026160,48929.55442979,40000.00000000,8929.55442979,0.22323886,0.03055749,0.06527295,0.27236820,0.15366827,0.38860907,0.08488111,-0.36000343,1182,2009,0.16385450,2008,-0.21334935,49789.73554104,4.17445472,0.19241794,0.00010436,0.39830665,0.39389938,,,,,,,,,,,0.59785332,0.58973840
SPY benchmark,sens,sens_2007-10-01,2007-10-01,2012-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00244583,0.00982788,0.00244728,0.00986254,49226.21202094,40000.00000000,9226.21202094,0.23065530,0.00529670,0.06724113,0.15128993,0.26302489,0.21372795,0.00959381,-0.55209570,1794,2009,0.25857567,2008,-0.36851667,39967.51233204,2.79772586,0.16246422,0.00006994,,,,,,,,,,,,,0.99755272,0.99013746
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2008-04-01,2008-04-01,2013-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00110129,0.00466690,0.00116559,0.00476436,58105.22071017,40000.00000000,18105.22071017,0.45263052,0.12442920,0.12160332,0.79401447,0.16505960,1.17760526,0.57539149,-0.21625137,904,2009,0.28970285,2010,-0.02152630,2615001.81297821,257.69968588,8.35952517,0.00644249,0.00000000,0.00000000,0.26212180,0.00000000,0.08191540,0.00000000,0.29464208,0.00000000,0.11462847,0.00000000,0.11453472,0.00000000,0.13099193,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2008-04-01,2008-04-01,2013-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00136728,0.00397861,0.00140624,0.00407594,46699.93523889,40000.00000000,6699.93523889,0.16749838,0.04244582,0.05014022,0.32786182,0.17230585,0.45811017,0.19175556,-0.22135378,1065,2009,0.11673171,2011,-0.06053553,1316723.51607740,132.12564043,4.99128424,0.00330314,0.00000000,0.00000000,0.27846706,0.00000000,0.06553898,0.00000000,0.39277613,0.00000000,0.06548754,0.00000000,0.03267324,0.00000000,0.16365080,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2008-04-01,2008-04-01,2013-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00522217,0.01434010,0.00262262,0.00813928,47857.86385862,40000.00000000,7857.86385862,0.19644660,0.02426383,0.05810361,0.21883550,0.23048073,0.31540693,0.05354236,-0.45317079,1045,2009,0.29680225,2008,-0.28950657,54346.31935606,5.12252555,0.20698137,0.00012806,0.24840040,0.24412328,0.24929459,0.24744632,0.24913382,0.24656382,,,,,,,0.24794675,0.24186072
SPY60/AGG40,sens,sens_2008-04-01,2008-04-01,2013-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00359852,0.01057237,0.00239981,0.00737323,51526.87627231,40000.00000000,11526.87627231,0.28817191,0.05165083,0.08218706,0.41031062,0.15039527,0.58586080,0.15070529,-0.34272736,899,2009,0.16398829,2008,-0.18870817,48655.60066692,4.10749236,0.17856220,0.00010269,0.39829310,0.39466518,,,,,,,,,,,0.59810656,0.59262677
SPY benchmark,sens,sens_2008-04-01,2008-04-01,2013-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00201389,0.00732425,0.00201529,0.00732557,54616.90666307,40000.00000000,14616.90666307,0.36542267,0.04625649,0.10125262,0.30438635,0.25724421,0.43074096,0.08982118,-0.51498423,1073,2009,0.25829811,2008,-0.32770853,39988.98479766,2.79922894,0.14866365,0.00006998,,,,,,,,,,,,,0.99798471,0.99267443
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2008-10-01,2008-10-01,2013-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00123715,0.00607171,0.00129985,0.00607391,54540.06187847,40000.00000000,14540.06187847,0.36350155,0.11320769,0.10076658,0.74208788,0.16250232,1.10079558,0.52397340,-0.21605618,902,2009,0.28988906,2010,-0.02128134,2506663.76432356,247.13613164,8.01137489,0.00617840,0.00000000,0.00000000,0.24573670,0.00000000,0.11468137,0.00000000,0.22912792,0.00000000,0.11463414,0.00000000,0.16361907,0.00000000,0.13090095,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2008-10-01,2008-10-01,2013-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00146042,0.00502498,0.00149912,0.00507473,45709.07928277,40000.00000000,5709.07928277,0.14272698,0.04240928,0.04316479,0.32771214,0.17225410,0.45678313,0.19151306,-0.22144328,1065,2009,0.11663623,2011,-0.06061712,1312675.08648401,130.32698585,4.89403774,0.00325817,0.00000000,0.00000000,0.27845828,0.00000000,0.08190752,0.00000000,0.31083107,0.00000000,0.06547260,0.00000000,0.09827386,0.00000000,0.16355756,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2008-10-01,2008-10-01,2013-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00510536,0.01148024,0.00259212,0.00632765,51757.90725237,40000.00000000,11757.90725237,0.29394768,0.07113856,0.08362860,0.42133489,0.22094282,0.61562622,0.22871864,-0.31103087,306,2009,0.29669133,2008,-0.15082192,54783.62959783,5.16134533,0.18842774,0.00012903,0.24856773,0.24367235,0.24930204,0.24833948,0.24918082,0.24766175,,,,,,,0.24784191,0.24475742
SPY60/AGG40,sens,sens_2008-10-01,2008-10-01,2013-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00326565,0.01016162,0.00231259,0.00618091,54184.85899428,40000.00000000,14184.85899428,0.35462147,0.08212251,0.09862463,0.61643740,0.14528156,0.89334416,0.32562681,-0.25219823,349,2009,0.16389008,2008,-0.10544380,48417.06102639,4.11153912,0.16431624,0.00010279,0.39858705,0.39537222,,,,,,,,,,,0.59814555,0.59381909
SPY benchmark,sens,sens_2008-10-01,2008-10-01,2013-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00201136,0.00651278,0.00201268,0.00651459,60820.17107578,40000.00000000,20820.17107578,0.52050428,0.09847414,0.13664130,0.50393287,0.24701238,0.72320778,0.24164735,-0.40751175,460,2009,0.25911744,2008,-0.21639652,39936.24522195,2.79553717,0.13156878,0.00006989,,,,,,,,,,,,,0.99798732,0.99348541
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2009-04-01,2009-04-01,2014-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00120011,0.00403764,0.00126530,0.00412143,56460.92911918,40000.00000000,16460.92911918,0.41152323,0.12569214,0.11217136,0.81323803,0.16191078,1.20325420,0.58186309,-0.21601670,902,2009,0.33996497,2010,-0.02140798,2646487.95356292,261.12707603,8.46785661,0.00652818,0.00000000,0.00000000,0.24566971,0.00000000,0.13102719,0.00000000,0.19651246,0.00000000,0.11454534,0.00000000,0.14742611,0.00000000,0.16355390,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2009-04-01,2009-04-01,2014-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00136206,0.00560257,0.00140134,0.00560484,46223.16355501,40000.00000000,6223.16355501,0.15557909,0.04331608,0.04681392,0.33559173,0.16932235,0.46569862,0.19566467,-0.22137914,1065,2009,0.13133842,2011,-0.06062979,1294936.99041653,131.67614419,4.85229223,0.00329190,0.00000000,0.00000000,0.27841660,0.00000000,0.08192263,0.00000000,0.22914433,0.00000000,0.11456396,0.00000000,0.11466078,0.00000000,0.17989037,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2009-04-01,2009-04-01,2014-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00463406,0.01155921,0.00228310,0.00581549,55543.14131377,40000.00000000,15543.14131377,0.38857853,0.13080808,0.10678604,0.87831228,0.15364088,1.26226739,0.71862837,-0.18202466,589,2009,0.37357487,2011,-0.05654178,55482.69164933,5.26440367,0.17366271,0.00013161,0.24857013,0.24418451,0.24946056,0.24836456,0.24929549,0.24812765,,,,,,,0.24803780,0.24580451
SPY60/AGG40,sens,sens_2009-04-01,2009-04-01,2014-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00312347,0.00726272,0.00209957,0.00531780,58979.78658969,40000.00000000,18979.78658969,0.47449466,0.13838123,0.12654422,1.36810216,0.09843906,1.98142581,1.39797579,-0.09898686,174,2009,0.24387708,2014,0.02052888,49610.19568256,4.25122327,0.15356577,0.00010628,0.39862402,0.39518009,,,,,,,,,,,0.59825087,0.59468220
SPY benchmark,sens,sens_2009-04-01,2009-04-01,2014-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00169835,0.00431032,0.00169951,0.00431178,71383.60115830,40000.00000000,31383.60115830,0.78459003,0.20412107,0.18998902,1.17357142,0.17104424,1.68620449,1.09121982,-0.18705770,280,2009,0.39194872,2011,0.01598479,39882.84640617,2.79179925,0.11037597,0.00006979,,,,,,,,,,,,,0.99830049,0.99568822
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2009-10-01,2009-10-01,2014-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00138217,0.00452053,0.00145063,0.00460406,49492.01601825,40000.00000000,9492.01601825,0.23730040,0.07443172,0.06903011,0.59270902,0.13721674,0.83187782,0.34429269,-0.21618735,904,2012,0.22693321,2010,-0.02151449,2588806.54195337,256.74172790,8.83864486,0.00641854,0.00000000,0.00000000,0.19655247,0.00000000,0.13103496,0.00000000,0.17995557,0.00000000,0.13097806,0.00000000,0.16375917,0.00000000,0.19626914,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2009-10-01,2009-10-01,2014-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00158040,0.00476067,0.00161748,0.00476142,44224.48006860,40000.00000000,4224.48006860,0.10561200,0.03449874,0.03246385,0.29236122,0.16008177,0.40228059,0.15565388,-0.22163750,1065,2009,0.10411669,2011,-0.06069574,1259867.98960346,127.94762449,4.71247112,0.00319869,0.00000000,0.00000000,0.26201397,0.00000000,0.08187507,0.00000000,0.19629833,0.00000000,0.11458745,0.00000000,0.11464403,0.00000000,0.22896367,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2009-10-01,2009-10-01,2014-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00520683,0.01232278,0.00264643,0.00572342,49713.06392154,40000.00000000,9713.06392154,0.24282660,0.07355957,0.07048275,0.57109533,0.14220095,0.80332466,0.40369110,-0.18221746,590,2012,0.14124191,2011,-0.05693581,50239.61664032,4.74925398,0.17400442,0.00011873,0.24856130,0.24520001,0.24935508,0.24770471,0.24923464,0.24762105,,,,,,,0.24764018,0.24427658
SPY60/AGG40,sens,sens_2009-10-01,2009-10-01,2014-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00396155,0.00956696,0.00267593,0.00640227,55687.72534604,40000.00000000,15687.72534604,0.39219313,0.10777952,0.10761355,1.16957972,0.09122024,1.66722713,1.08930722,-0.09894318,174,2013,0.17137156,2011,0.04100569,45557.93206993,3.89022453,0.14839105,0.00009726,0.39834773,0.39492141,,,,,,,,,,,0.59768909,0.59359773
SPY benchmark,sens,sens_2009-10-01,2009-10-01,2014-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00174396,0.00607689,0.00174518,0.00607812,64841.10746127,40000.00000000,24841.10746127,0.62102769,0.15490658,0.15787345,0.98622261,0.15914707,1.39292879,0.82916110,-0.18682326,280,2013,0.31868699,2011,0.01595359,39953.72006370,2.79676040,0.11891691,0.00006992,,,,,,,,,,,,,0.99825482,0.99392188
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2010-04-01,2010-04-01,2015-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00176092,0.00910586,0.00182950,0.00918800,46592.34312486,40000.00000000,6592.34312486,0.16480858,0.03242452,0.04940471,0.32270508,0.12219037,0.44408257,0.15037129,-0.21562976,902,2012,0.22670620,2010,-0.13175887,2336323.18982010,228.41537593,8.58408930,0.00571038,0.00000000,0.00000000,0.13095620,0.00000000,0.13105341,0.00000000,0.26184429,0.00000000,0.09817429,0.00000000,0.16361123,0.00000000,0.21253108,0.00000000
