label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00334015,0.00895708,0.00336819,0.00895783,57135.12203430,40000.00000000,17135.12203430,0.42837805,0.11168899,0.11603681,1.05340556,0.10602357,1.40356804,0.83192282,-0.13425403,107,2019,0.15357204,2015,-0.00038541,1247212.26470644,107.54986202,4.03629343,0.00268875,0.18011012,0.00000000,0.19623064,0.00000000,0.62029105,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00305891,0.00934088,0.00308377,0.00934157,60396.22348886,40000.00000000,20396.22348886,0.50990559,0.13087505,0.13433380,1.19713784,0.10776716,1.60066228,0.97339259,-0.13445248,107,2018,0.17045095,2015,0.02028334,1194015.86514206,101.54704925,3.71103605,0.00253868,,,0.37621203,0.00000000,0.62070420,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00426344,0.01118300,0.00428108,0.01126516,49869.74050185,40000.00000000,9869.74050185,0.24674351,0.06196235,0.07150279,0.52093396,0.13247739,0.69167384,0.29859475,-0.20751320,483,2017,0.21250167,2018,-0.06391331,730943.03855912,61.67405212,2.59288748,0.00154185,0.01635620,0.00000000,0.13077836,0.00000000,0.84858436,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00395734,0.01118300,0.00397499,0.01126516,50323.12250728,40000.00000000,10323.12250728,0.25807806,0.06441828,0.07445431,0.53795401,0.13262227,0.71434790,0.32389989,-0.19888332,476,2017,0.21250167,2018,-0.05354898,736484.65422188,62.14503987,2.60046179,0.00155363,,,0.14714291,0.00000000,0.84888210,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00305847,0.01104786,0.00308969,0.01104866,56703.31535331,40000.00000000,16703.31535331,0.41758288,0.10414981,0.11354192,1.06799206,0.09736194,1.43179914,0.77426054,-0.13451519,107,2019,0.15337787,2015,0.00421336,1282954.11262792,111.32340670,4.23090504,0.00278309,0.24551895,0.00000000,0.17990146,0.00000000,0.57148989,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00326322,0.00934088,0.00328810,0.00934157,56871.65015942,40000.00000000,16871.65015942,0.42179125,0.10764348,0.11451662,1.06976252,0.10044366,1.43642393,0.80245578,-0.13414257,107,2018,0.15572712,2015,0.02028334,1137023.01447521,96.73137415,3.74265614,0.00241828,,,0.42525126,0.00000000,0.57146063,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00395163,0.01497642,0.00397631,0.01505864,48623.09336059,40000.00000000,8623.09336059,0.21557733,0.05017526,0.06325488,0.44423728,0.12923299,0.58679301,0.24179253,-0.20751370,483,2017,0.21264474,2018,-0.06852720,921251.03958213,78.19335633,3.36373699,0.00195483,0.06545874,0.00000000,0.13082333,0.00000000,0.79974162,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00466184,0.01215027,0.00468650,0.01215130,47833.53385846,40000.00000000,7833.53385846,0.19583835,0.04490063,0.05792725,0.40393515,0.12983759,0.53308243,0.22644910,-0.19828132,476,2017,0.21242323,2018,-0.07104669,906178.68970544,76.91788853,3.36997491,0.00192295,,,0.19623367,0.00000000,0.79907982,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00360589,0.00934088,0.00362688,0.00934157,49452.33860260,40000.00000000,9452.33860260,0.23630847,0.08320238,0.06876309,0.59299182,0.15557761,0.78938717,0.24707261,-0.33675274,,2019,0.16795852,2020,-0.13402727,962693.01085561,83.06977029,3.12280751,0.00207674,0.16377620,0.00000000,0.17978535,0.00000000,0.65281157,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00342838,0.00934088,0.00344776,0.00934157,52024.48686881,40000.00000000,12024.48686881,0.30061217,0.09766311,0.08531181,0.67533999,0.15648467,0.90049559,0.29033973,-0.33637530,,2019,0.17376541,2020,-0.13372406,906514.84183105,77.07274215,2.85048813,0.00192682,,,0.34347520,0.00000000,0.65307703,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00474460,0.01554803,0.00475834,0.01554916,42979.55576609,40000.00000000,2979.55576609,0.07448889,0.02399349,0.02321582,0.22312995,0.17778244,0.29663617,0.07136076,-0.33622799,,2017,0.21283595,2020,-0.13382647,483801.55468645,41.64452846,1.76148952,0.00104111,0.01636421,0.00000000,0.08163821,0.00000000,0.89723923,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2015-07-01,2015-07-01,2020-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00444691,0.01554803,0.00445905,0.01554916,43140.05028098,40000.00000000,3140.05028098,0.07850126,0.02496008,0.02442204,0.22833968,0.17816670,0.30361883,0.07408619,-0.33690602,,2017,0.21283595,2020,-0.13408581,417284.08443659,34.96957024,1.51663443,0.00087424,,,0.09798536,0.00000000,0.89755558,0.00000000
SPY60/IEF40,sens,sens_2015-07-01,2015-07-01,2020-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00626117,0.01746511,0.00449209,0.01393252,52827.64649637,40000.00000000,12827.64649637,0.32069116,0.08387485,0.09032207,0.83701172,0.10267353,1.14969574,0.44417603,-0.18883244,110,2019,0.21363464,2018,-0.02278209,54948.49660268,4.68058459,0.18967606,0.00011701,,,0.39803973,0.39381478,0.59569733,0.58606748
SPY benchmark,sens,sens_2015-07-01,2015-07-01,2020-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00410072,0.01554803,0.00410198,0.01554916,55428.10226158,40000.00000000,15428.10226158,0.38570256,0.10242688,0.10606960,0.61086553,0.18938774,0.83706414,0.30428597,-0.33661388,,2019,0.30828026,2018,-0.04813367,39884.89158543,2.79194241,0.12919630,0.00006980,,,,,0.99589802,0.98445084
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00356537,0.01246632,0.00359215,0.01254877,65832.16810451,39500.00000000,26332.16810451,0.66663717,0.15489399,0.16556692,1.29036869,0.11694201,1.74469430,1.15531489,-0.13407080,107,2020,0.24472138,2018,0.11250651,1082866.95599304,93.06831311,3.37967935,0.00235616,0.16648231,0.00000000,0.11637350,0.00000000,0.71355205,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00406628,0.01246632,0.00409141,0.01254877,68824.01496463,39500.00000000,29324.01496463,0.74238013,0.16964265,0.18029589,1.38527368,0.11820161,1.87626677,1.26629237,-0.13396799,107,2020,0.24422368,2016,0.12555213,1043256.86296448,88.65249141,3.14492596,0.00224437,,,0.28273837,0.00000000,0.71317022,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00443723,0.01423768,0.00445237,0.01423874,59270.09642515,39500.00000000,19770.09642515,0.50050877,0.11894324,0.13100538,0.90600106,0.13400334,1.21622744,0.57273920,-0.20767434,483,2020,0.24444720,2018,-0.06456530,633418.34835106,53.36870518,2.11839704,0.00135111,0.01662927,0.00000000,0.09975864,0.00000000,0.87915971,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00474802,0.01423768,0.00476317,0.01423874,59751.01419587,39500.00000000,20251.01419587,0.51268390,0.12144841,0.13365399,0.92290872,0.13396708,1.23887707,0.61277785,-0.19819321,476,2020,0.24389956,2018,-0.05362124,638846.84452914,53.83138196,2.12489351,0.00136282,,,0.11645821,0.00000000,0.87877862,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00334610,0.01436610,0.00337448,0.01436713,65534.13506251,39500.00000000,26034.13506251,0.65909203,0.14699972,0.16406665,1.30796225,0.10947062,1.78138014,1.09764051,-0.13392337,107,2020,0.24467045,2016,0.05634459,1092862.30942964,94.21236549,3.46047174,0.00238512,0.21630068,0.00000000,0.11644451,0.00000000,0.66388034,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00378706,0.01246632,0.00381220,0.01254877,65275.58981256,39500.00000000,25775.58981256,0.65254658,0.14567414,0.16276014,1.27391263,0.11168057,1.73461200,1.08434108,-0.13434346,107,2020,0.24383285,2016,0.03979445,997476.21386999,84.79850839,3.17983296,0.00214680,,,0.33266996,0.00000000,0.66351784,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00380521,0.01423768,0.00382588,0.01423874,58168.52718184,39500.00000000,18668.52718184,0.47262094,0.10984382,0.12486368,0.85794049,0.13162150,1.14807799,0.52990993,-0.20728771,483,2020,0.24357857,2018,-0.06838337,790642.84031852,66.76897185,2.70331695,0.00169035,0.04991192,0.00000000,0.09978791,0.00000000,0.84647428,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00425923,0.01423768,0.00427990,0.01423874,57082.64565960,39500.00000000,17582.64565960,0.44513027,0.09983184,0.11870419,0.78650808,0.13213777,1.05112120,0.50264477,-0.19861310,480,2020,0.24487615,2018,-0.07118591,771349.02314992,65.12782882,2.70451821,0.00164881,,,0.14962620,0.00000000,0.84609390,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00349411,0.01246632,0.00351536,0.01254877,56990.46176604,39500.00000000,17490.46176604,0.44279650,0.12049237,0.11817635,0.77968289,0.16315563,1.04561432,0.35801059,-0.33656092,,2019,0.16793282,2020,0.04957288,844189.13114235,72.76146794,2.73255090,0.00184206,0.16646672,0.00000000,0.08312516,0.00000000,0.74689276,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00330433,0.01246632,0.00332393,0.01254877,59678.62365300,39500.00000000,20178.62365300,0.51085123,0.13531233,0.13325655,0.85571838,0.16422350,1.14903242,0.40126784,-0.33721199,,2019,0.17414124,2020,0.04911776,793848.47163348,67.39950469,2.48204203,0.00170632,,,0.24951253,0.00000000,0.74716354,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00480128,0.01423768,0.00481248,0.01423874,52123.01485750,39500.00000000,12623.01485750,0.31957000,0.08809516,0.08912404,0.56662397,0.17680993,0.75894615,0.26228005,-0.33588204,,2017,0.21265618,2018,-0.04832156,412975.30579690,35.54613933,1.42296034,0.00089990,0.01664470,0.00000000,0.06648662,0.00000000,0.91205620,0.00000000
